ytid,aspect_list,caption,is_genre_pop,is_genre_rock,is_genre_jazz,is_genre_classical,is_genre_hip-hop,is_genre_country,is_genre_electronic,is_genre_reggae,is_genre_blues,is_genre_folk,is_genre_r&b,is_genre_metal,is_genre_punk,is_genre_soul,is_genre_gospel,is_genre_latin,is_genre_reggaeton,is_genre_disco,is_genre_indie,is_genre_alternative,is_genre_house,is_genre_techno,is_genre_trance,is_genre_dubstep,is_genre_ambient,is_genre_new age,is_genre_bluegrass,is_genre_grunge,is_genre_emo,is_genre_post-rock,is_genre_post-punk,is_genre_shoegaze,is_genre_industrial,is_genre_experimental,is_genre_noise,is_genre_synthwave,is_genre_chillwave,is_genre_lo-fi,is_genre_acoustic,is_genre_instrumental,is_genre_soundtrack,is_genre_world,is_genre_funk,is_genre_swing,is_genre_bossa nova,is_genre_k-pop,is_genre_j-pop,is_genre_c-pop,is_genre_t-pop,is_genre_amapiano,is_genre_afrobeats,is_genre_dancehall,is_genre_trap,is_genre_grime,is_genre_drum and bass,is_genre_dub,is_genre_salsa,is_instrument_guitar,is_instrument_piano,is_instrument_drums,is_instrument_bass,is_instrument_strings,is_instrument_voice,is_instrument_keyboard,is_instrument_synth,is_instrument_violin,is_instrument_saxophone,is_instrument_choir,is_instrument_trumpet,is_instrument_flute,is_instrument_clarinet,is_instrument_trombone,is_instrument_cello,is_instrument_harp,is_instrument_accordion,is_instrument_synthesizer,is_instrument_turntables,is_instrument_theremin,is_instrument_ukulele,is_instrument_banjo,is_instrument_mandolin,is_instrument_marimba,is_instrument_percussion,is_instrument_harmonica,is_instrument_didgeridoo,is_instrument_bagpipes,is_instrument_sitar,is_instrument_tabla,is_instrument_hats,is_instrument_kick,is_instrument_snare,is_instrument_tom,is_instrument_djembe,is_instrument_bongos,is_instrument_conga,is_instrument_timbales,is_instrument_steel drum,is_instrument_kalimba,is_instrument_zither,is_instrument_ocarina,is_instrument_bassoon,is_instrument_oboe,is_instrument_horn,is_emotion_happy,is_emotion_sad,is_emotion_angry,is_emotion_relaxed,is_emotion_excited,is_emotion_nostalgic,is_emotion_romantic,is_emotion_melancholic,is_emotion_energetic,is_emotion_calm,is_emotion_mysterious,is_emotion_joyful,is_emotion_hopeful,is_emotion_intense,is_emotion_peaceful,is_emotion_reflective,is_emotion_playful,is_emotion_dramatic,is_emotion_eerie,is_emotion_triumphant,is_emotion_depressed,is_emotion_anxious,is_emotion_confident,is_emotion_powerful,is_emotion_moody,caption_without_genre
qDiTICmdUQg,"['rock', 'wide electric guitar chords', 'groovy bass guitar', 'doubled flat male vocals', 'energetic cymbals', 'punchy snare', 'heartbeat kick pattern', 'harsh', 'thin', 'hollow', 'aggressive', 'energetic']","The Rock song features a doubled flat male vocals singing over wide electric guitar chords, groovy bass guitar, energetic cymbals, punchy snare hits and heartbeat kick pattern. It lacks low frequencies, therefore it sounds thin, hollow and harsh, but regardless, also energetic and aggressive.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The song features a doubled flat male vocals singing over wide electric guitar chords, groovy bass guitar, energetic cymbals, punchy snare hits and heartbeat kick pattern. It lacks low frequencies, therefore it sounds thin, hollow and harsh, but regardless, also energetic and aggressive."
qFo_gRhW6dQ,"['yoga music', 'male vocal', 'humming', 'acoustic guitar', 'relaxing', 'calming', 'meditation']",This is a yoga music piece. There is a male vocal humming a gentle tune. The acoustic guitar is playing a simple arpeggio in the background. There is a calming atmosphere. This piece could fit well during meditation sessions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is a yoga music piece. There is a male vocal humming a gentle tune. The guitar is playing a simple arpeggio in the background. There is a calming atmosphere. This piece could fit well during meditation sessions.
qM8F6ECriRc,"['low quality', 'pop', 'traditional', 'acoustic guitar melody', 'wooden percussive elements', 'clapping', 'groovy bass', 'flat male vocal', 'exciting background male vocals', 'wide', 'energetic', 'addictive', 'fun', 'joyful']","The low quality recording features a traditional pop song that consists of a flat male vocal, alongside exciting background vocals, singing over claps, wooden percussive elements, groovy bass and acoustic guitar melody. It sounds energetic, addictive, fun and joyful - like something you would hear at more traditional parties.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a traditional song that consists of a flat male vocal, alongside exciting background vocals, singing over claps, wooden percussive elements, groovy bass and guitar melody. It sounds energetic, addictive, fun and joyful - like something you would hear at more traditional parties."
qMd2DTyF9EE,"['irish folk music', 'live performance', 'no singer', 'instrumental', 'bass guitar', 'tapping', 'fiddle', 'fiddle solo', 'playful', 'vibrant', 'joyful', 'upbeat']",This is the live performance of an Irish folk music piece. There is no singer. The fiddle is playing an upbeat solo while the bass guitar is playing a complex bass line using the tapping technique. The atmosphere is joyful. This piece could be used in the soundtrack of a documentary that has scenes of rapid movement.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This is the live performance of an Irish music piece. There is no singer. The fiddle is playing an upbeat solo while the bass guitar is playing a complex bass line using the tapping technique. The atmosphere is joyful. This piece could be used in the of a documentary that has scenes of rapid movement.
qOSdHmfwLF4,"['low quality', 'passionate female vocal', 'shimmering acoustic guitar chords', 'punchy snare', 'shimmering bells melody', 'simple bass', 'simple kick pattern', 'coughing', 'shimmering tambourine', 'happy', 'fun', 'joyful', 'children song']","The low quality recording features a children song that consists a passionate female vocal singing over, punchy snare located in the right channel, shimmering tambourine in the right channel of the stereo image, shimmering bells melody, shimmering acoustic rhythm guitar chords, simple bass and coughing sound in the beginning. It sounds fun, happy and joyful - like something kids would listen to.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a children song that consists a passionate female vocal singing over, punchy snare located in the right channel, shimmering tambourine in the right channel of the stereo image, shimmering bells melody, shimmering rhythm guitar chords, simple bass and coughing sound in the beginning. It sounds fun, happy and joyful - like something kids would listen to."
qRCjs90-1RQ,"['pop/rock/ singer-songwriter', 'piano', 'acoustic guitar', 'acoustic drums', 'male voice singing', 'higher register', 'emotional', 'melancholic', 'medium tempo']",The male voice singing sounds emotional and sad while a piano is playing a minor chord progression along with an acoustic guitar strumming chords. Then a fat sounding acoustic drum comes in with a simple groove along with an e-bass. This song may be playing on headphones while sitting in the bus riding downtown being lost in thoughts.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The male voice singing sounds tional and sad while a piano is playing a minor chord progression along with an guitar strumming chords. Then a fat sounding drum comes in with a simple groove along with an e-bass. This song may be playing on headphones while sitting in the bus riding downtown being lost in thoughts.
qVT6GX1KHUY,"['instrumental', 'medium tempo', 'keyboard accompaniment', 'minimalist', 'dulcet', 'auto harp', 'steel guitar', 'pedal steel guitar', 'steady drumming', 'country song', 'country song instrumental', 'country instrument', 'bluegrass', 'regional music', 'folk music', 'pleasant', 'nostalgic', 'sentimental', 'soothing', 'mellifluous']","This music is a Country song instrumental. The tempo is medium with a pedal steel  guitar lead harmony with steady drumming and keyboard accompaniment. The music is a simple,minimalist, sweet, dulcet, sentimental, nostalgic, soothing, pleasant and mellifluous , classic Country music instrumental.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This music is a song . The tempo is medium with a pedal steel guitar lead harmony with steady drumming and keyboard accompaniment. The music is a simple,minimalist, sweet, dulcet, sentimental, nostalgic, soothing, pleasant and mellifluous , classic music ."
qVdBBOpSoN4,"['female singer', 'medium fast tempo', 'vocal backup', 'loud feedback', 'amplified', 'boomy', 'boisterous', 'punchy', 'hard hitting', 'psychedelic', 'synthesiser articulation', 'hard rock', 'metal', 'vocalisation', 'auto tune', 'turn table', 'intense electric guitar feedback', 'hard hitting drums', 'girl band', 'heavy metal', 'girl metal band', 'enthusiastic', 'intense', 'powerful', 'feminist', 'strong', 'electronic music', 'youthful']","A female vocalist sings this powerful Hard rock song. The tempo is medium fast with a vigorous electric guitar feedback, synthesiser articulation and electronic arrangement. The song is youthful, powerful, intense, boisterous, compelling, psychedelic, boomy , punchy and impactful. This song is a Hard Rock/heavy Metal song.",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"A female vocalist sings this powerful Hard song. The tempo is medium fast with a vigorous electric guitar feedback, synthesiser articulation and arrangement. The song is youthful, powerful, intense, boisterous, compelling, psychedelic, boomy , punchy and impactful. This song is a Hard /heavy song."
qVgnzJuGDBE,"['instrumental', 'slow tempo', 'saxophone harmony', 'saxophone lead', 'woodwind instrument', 'jazz paino', 'complex harmony', 'syncopated harmony', 'groovy bass line', 'jazz drumming', 'improvisation', 'polyrhythms', 'smooth', 'informal', 'atmospheric', 'ambient', 'deep', 'airy', 'creative', 'blues', 'syncopation', 'engaging', 'compelling', 'passionate']","This music is instrumental. The tempo is slow with a smooth saxophone harmony, groovy bassline, syncopated piano and jazz style drumming. The music is soothing, atmospheric, soothing, lively,  romantic, compelling and informal.  This music is a Jazz instrumental.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This music is . The tempo is slow with a smooth saxophone harmony, groovy bassline, syncopated piano and style drumming. The music is soothing, atmospheric, soothing, lively, romantic, compelling and informal. This music is a ."
qXSG2uq2tNw,"['female vocalisation', 'fast tempo', 'cello', 'hand percussion', 'bass drums', 'xylophone', 'hard hitting drums', 'animated piano', 'shakers', 'funky bass lines', 'amateur recording', 'live performance', 'gig', 'poor audio quality', 'people talking', 'bustling', 'acordion harmony', 'enthusiastic vocals']","This song is an animated vocalisation. The tempo is fast with a lively piano accompaniment, accordion harmony, cello rhythm, hard hitting drums, groovy bass lines, hand percussion beats and xylophone. The music is upbeat, energetic,enthusiastic, high-spirited and vivacious. This is a live performance with ambient sounds of people talking and general bustling. The audio quality is inferior. This song is a live Pop.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This song is an animated vocalisation. The tempo is fast with a lively piano accompaniment, accordion harmony, cello rhythm, hard hitting drums, groovy bass lines, hand percussion beats and xylophone. The music is upbeat, energetic,enthusiastic, high-spirited and vivacious. This is a live performance with sounds of people talking and general bustling. The audio quality is inferior. This song is a live ."
qZkM3QaeaUM,"['low quality', 'emotional', 'mellow piano melody', 'sad', 'slowly arpeggiated acoustic guitar melody', 'sustained soft strings melody']","The low quality recording features a mellow piano melody, slowly arpeggiated acoustic guitar melody and sustained soft strings melody. It sounds sad and emotional.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a mellow piano melody, slowly arpeggiated guitar melody and sustained soft strings melody. It sounds sad and tional."
qbIPQGY8RRA,"['male vocalists', 'fast tempo', 'foreign language', 'tambourine', 'tambourine used as hand drum', 'animated acoustic guitar rhythm', 'hand percussions', 'shakers', 'smal hand drum', 'folk song', 'regional song', 'outdoor singing', 'ambient outdoor sounds', 'engaging', 'lively', 'simple', 'earnest singing', 'enthusiastic', 'melodic']","A group of male vocalists sing this folk song in a foreign language. The tempo is fast with minimalist  instruments like a lively acoustic guitar harmony, shakers and tambourine beat;The vocals are energetic, youthful, earnest, cheerful , happy, simple and chirpy.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A group of male vocalists sing this song in a foreign language. The tempo is fast with minimalist instruments like a lively guitar harmony, shakers and tambourine beat;The vocals are energetic, youthful, earnest, cheerful , happy, simple and chirpy."
qbexOeoH5hg,"['tremolo electric guitar chord', 'harmonizing background vocal', 'arpeggiated electric guitar melody', 'punchy snare', 'punchy kick', 'groovy bass', 'shimmering tambourine', 'passonate male vocal', 'reverberant percussion hit', 'energetic crash cymbal', 'groovy', 'rock', 'addictive', 'energetic']","The rock song features a passionate male vocal, alongside harmonizing background vocal, singing over tremolo electric guitar located in the left channel, arpeggiated electric guitar melody in the right channel of the stereo image, shimmering tambourine, groovy bass guitar, punchy kick and snare hits, reverberant percussive hit and energetic crash cymbal. It sounds groovy, energetic and kind of addictive thanks to that cadence.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The song features a passionate male vocal, alongside harmonizing background vocal, singing over trlo electric guitar located in the left channel, arpeggiated electric guitar melody in the right channel of the stereo image, shimmering tambourine, groovy bass guitar, punchy kick and snare hits, reverberant percussive hit and energetic crash cymbal. It sounds groovy, energetic and kind of addictive thanks to that cadence."
qjJ41iwU9LY,"['low quality', 'pop', 'harmonizing vocals', 'pulsating synth lead melody', 'groovy bass', '""4 on the floor"" kick pattern', 'punchy snare', 'shimmering hi hats', 'wooden percussive elements', 'energetic', 'addictive']","The low quality recording features a pop song that consists of harmonizing vocals singing over pulsating synth lead melody, groovy bass, ""4 on the floor"" kick pattern, punchy snare, shimmering hi hats and some wooden percussive elements. It sounds energetic and addictive.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that consists of harmonizing vocals singing over pulsating synth lead melody, groovy bass, ""4 on the floor"" kick pattern, punchy snare, shimmering hi hats and some wooden percussive elements. It sounds energetic and addictive."
qknDM3pcoD0,"['live performance', 'soulful song', 'soulful female singer', 'electric guitars', 'violins', 'piano', 'simple pop drum beat', 'emotional', 'heartbreak', 'conviction', 'powerful']","This song carries a powerful air of conviction with it that is aided by  the singer's soulful performance. It's a heartbreak song and although it feels sad, it also feels like a reclamation of power. It's a live performance with a full band including guitarists, violinists, a pianist and a drummer who plays a pop beat. The genre for this song could be classified as pop-soul.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"This song carries a powerful air of conviction with it that is aided by the singer's ful performance. It's a heartbreak song and although it feels sad, it also feels like a reclamation of power. It's a live performance with a full band including guitarists, violinists, a pianist and a drummer who plays a beat. The genre for this song could be classified as -."
qlk02ytcnPU,"['instrumental', 'slow tempo', 'eerie', 'sinister', 'spooky', 'mysterious', 'suspenseful', 'papers rustling', 'no vocals', 'amateur video', 'home video', 'documentary', 'story writing', 'making notes', 'xylophone sound', 'clock ticking', 'papers ruffling']","This song is an instrumental. The tempo is low with a xylophone like instrument harmony, sound of clock ticking and papers rustling . The music is spooky, eerie, suspenseful and sinister. This song is Pop.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"This song is an . The tempo is low with a xylophone like instrument harmony, sound of clock ticking and papers rustling . The music is spooky, eerie, suspenseful and sinister. This song is ."
qlklggFvAZs,"['reggae pop', 'smooth male r&b vocal', 'medium tempo', 'electric guitar licks', 'electric guitar stabs', 'smooth dance', 'tropical']","This is a contemporary reggae song. The vocalist has a smooth and silky voice, the song sounds romantic and intimate. We hear electric guitar chord stabs on the off-beats which characterise the reggae pop style. There are also licks on the electric guitar and a simple drum beat suitable for laid-back dancing. The song has a tropical feel.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This is a contemporary song. The vocalist has a smooth and silky voice, the song sounds romantic and intimate. We hear electric guitar chord stabs on the off-beats which characterise the  style. There are also licks on the electric guitar and a simple drum beat suitable for laid-back dancing. The song has a tropical feel."
qrzNABqN420,"['low quality', 'rock', 'passionate female vocal', 'wide electric guitar melody', 'groovy bass', 'shimmering hi hats', 'punchy kick', 'punchy kick', 'mellow', 'energetic', 'addictive', 'soft']","The low quality recording features a rock song that consists of a passionate female vocal singing over punchy kick and snare hits, shimmering hi hats, wide electric guitar melody and groovy bass guitar. It sounds energetic and addictive in the first half of the loop, while in the second part it's mellow and softer.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that consists of a passionate female vocal singing over punchy kick and snare hits, shimmering hi hats, wide electric guitar melody and groovy bass guitar. It sounds energetic and addictive in the first half of the loop, while in the second part it's mellow and softer."
qsRPTMXFGsA,"['male latin singer', 'bad quality audio', 'latin dance band', 'deteriorating audio quality', 'groovy dance hits', 'retro latin hits', 'medium tempo', 'bachata', 'vocal echoes', 'latin percussions', 'guitar lead', 'keyboard tones', 'enthusiastic', 'emotional', 'passionate', 'romantic', 'retro latin hits', 'latin pop hits', 'people dancing', 'passionate', 'romantic', 'groovy bass line', 'latin love hits', 'wedding music', 'people dancing', 'latin dance hits', 'latin dance music']","A male Latin singer sings this passionate melody. The song is medium tempo with various Latin percussions, groovy bass line, keyboard harmony and a guitar playing lead. The song is romantic and a classic Latin dance groove. The song is a Latin dance hit with a deteriorating audio quality.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male singer sings this passionate melody. The song is medium tempo with various percussions, groovy bass line, keyboard harmony and a guitar playing lead. The song is romantic and a classic dance groove. The song is a dance hit with a deteriorating audio quality."
