instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"percussion, trumpets","aggressive, epic",soulful,"strong drumming rhythm, fast tempo","percussion, trumpets, aggressive, epic, soulful, strong drumming rhythm, fast tempo",sample_0090
keyboard accompaniment,emotional,"reggae, classical, movie soundtrack, ambient sounds, metal",groovy music,"keyboard accompaniment, emotional, reggae, classical, movie soundtrack, ambient sounds, metal, groovy music",sample_0091
flute,"happy, dreamy, harsh, eerie",electronic,uptempo,"flute, happy, dreamy, harsh, eerie, electronic, uptempo",sample_0092
"no voices, trumpets, piano",suspenseful,"folk song, dance song","slow, slow rock, groovy synth bass","no voices, trumpets, piano, suspenseful, folk song, dance song, slow, slow rock, groovy synth bass",sample_0093
"punchy snare, strings, e-bass, cello","joyful, soft rock, nostalgic, sensual, epic, melancholic",chill,slow tempo,"punchy snare, strings, e-bass, cello, joyful, soft rock, nostalgic, sensual, epic, melancholic, chill, slow tempo",sample_0094
"tambourine, punchy snare, male vocal, male vocalist",nostalgic,electronic music,uptempo,"tambourine, punchy snare, male vocal, male vocalist, nostalgic, electronic music, uptempo",sample_0095
"no voices, electronic drums","sad, emotional, sentimental, funky, soft rock, inspiring",folk music,"slow tempo, distorted guitar rhythm, slow rock, rhythmic speech, groovy bass lines, groovy rhythm, medium tempo","no voices, electronic drums, sad, emotional, sentimental, funky, soft rock, inspiring, folk music, slow tempo, distorted guitar rhythm, slow rock, rhythmic speech, groovy bass lines, groovy rhythm, medium tempo",sample_0096
"e-guitar, piano, violin, piano accompaniment","energetic, soft, positive","country, techno, electronic music, ambient",medium fast tempo,"e-guitar, piano, violin, piano accompaniment, energetic, soft, positive, country, techno, electronic music, ambient, medium fast tempo",sample_0097
"bass, male voice, flute","scary, weird, soft rock, happy","trance, r&b, dance song",syncopated,"bass, male voice, flute, scary, weird, soft rock, happy, trance, r&b, dance song, syncopated",sample_0098
male vocalist,"sad, intense",pop rock,"groovy, slow tempo","male vocalist, sad, intense, pop rock, groovy, slow tempo",sample_0099
"no voices, no percussion","sentimental, aggressive, happy mood","ambient noises, reggae, cinematic",slow tempo,"no voices, no percussion, sentimental, aggressive, happy mood, ambient noises, reggae, cinematic, slow tempo",sample_0000
"female voice, groovy bass, male vocalist, piano, flat male vocal","scary, mellow, inspiring, energetic, sad, happy, exciting","electronic music, dance, blues, country, house, western classical music, movie soundtrack","dance rhythm, medium tempo, steady rhythm, groovy bassline","female voice, groovy bass, male vocalist, piano, flat male vocal, scary, mellow, inspiring, energetic, sad, happy, exciting, electronic music, dance, blues, country, house, western classical music, movie soundtrack, dance rhythm, medium tempo, steady rhythm, groovy bassline",sample_0001
"violin, shimmering shakers, acoustic guitar, e-guitar","playful, energetic, happy, spiritual","classical music, orchestral, soulful","fast tempo, moderate tempo","violin, shimmering shakers, acoustic guitar, e-guitar, playful, energetic, happy, spiritual, classical music, orchestral, soulful, fast tempo, moderate tempo",sample_0002
bass guitar,heavy metal,jazz,beatbox,"bass guitar, heavy metal, jazz, beatbox",sample_0003
"acoustic drums, male vocal","playful, sad, positive","rap, trap, rock music","slow to medium tempo, slow tempo, medium to uptempo","acoustic drums, male vocal, playful, sad, positive, rap, trap, rock music, slow to medium tempo, slow tempo, medium to uptempo",sample_0004
"no voice, electric guitar","soothing, happy mood, mellow",latin dance music,fast tempo,"no voice, electric guitar, soothing, happy mood, mellow, latin dance music, fast tempo",sample_0005
male voice singing,"passionate, fun, positive",classical,medium tempo,"male voice singing, passionate, fun, positive, classical, medium tempo",sample_0006
"punchy snare, e-bass, percussion, acoustic guitar, male vocalist","soothing, dreamy",rock,groovy piano chords,"punchy snare, e-bass, percussion, acoustic guitar, male vocalist, soothing, dreamy, rock, groovy piano chords",sample_0007
"orchestra, flat male vocal","romantic, passionate, sad",r&b,medium to uptempo,"orchestra, flat male vocal, romantic, passionate, sad, r&b, medium to uptempo",sample_0008
female singer,"mellow, aggressive, soothing, uplifting, calming, harsh, joyful, weird",alternative rock,"uptempo, medium fast tempo","female singer, mellow, aggressive, soothing, uplifting, calming, harsh, joyful, weird, alternative rock, uptempo, medium fast tempo",sample_0009
e-guitar,"romantic, eerie, epic, ethereal, dreamy, playful, intense, uplifting, soothing",metal,slow to medium tempo,"e-guitar, romantic, eerie, epic, ethereal, dreamy, playful, intense, uplifting, soothing, metal, slow to medium tempo",sample_0010
"digital drums, trumpets, punchy snare","psychedelic, uplifting","danceable, cinematic, electro pop, rock music",groovy,"digital drums, trumpets, punchy snare, psychedelic, uplifting, danceable, cinematic, electro pop, rock music, groovy",sample_0011
"flute, male voice, steady drumming rhythm, acoustic drums, bass guitar, trumpets, keyboard, percussion","fun, romantic","pop, rapping",medium tempo,"flute, male voice, steady drumming rhythm, acoustic drums, bass guitar, trumpets, keyboard, percussion, fun, romantic, pop, rapping, medium tempo",sample_0012
piano,soft,dance music,"groovy, fast tempo, afrobeat","piano, soft, dance music, groovy, fast tempo, afrobeat",sample_0013
"female vocal, acoustic drums, male singer","calming, fun, romantic, funky","pop rock, dance song, soulful, danceable",rhythmic patter,"female vocal, acoustic drums, male singer, calming, fun, romantic, funky, pop rock, dance song, soulful, danceable, rhythmic patter",sample_0014
"groovy bass line, flat male vocal","sentimental, uplifting","folk, chill, metal, indie, dance music, gospel, classical music, hip hop",syncopated,"groovy bass line, flat male vocal, sentimental, uplifting, folk, chill, metal, indie, dance music, gospel, classical music, hip hop, syncopated",sample_0015
digital drums,energetic,r&b,slow tempo,"digital drums, energetic, r&b, slow tempo",sample_0016
"keyboard accompaniment, electronic drums",eerie,"trap, classical, country, ballad, cinematic, rapping",slow rock,"keyboard accompaniment, electronic drums, eerie, trap, classical, country, ballad, cinematic, rapping, slow rock",sample_0017
"steady drumming, guitar solo, male vocal",mysterious,"classical music, r&b, soul","groovy, upbeat, slower to medium tempo, groovy drumming rhythm, groovy synth bass","steady drumming, guitar solo, male vocal, mysterious, classical music, r&b, soul, groovy, upbeat, slower to medium tempo, groovy drumming rhythm, groovy synth bass",sample_0018
"groovy bass line, male vocal, punchy snare","passionate, calm",soulful,uptempo,"groovy bass line, male vocal, punchy snare, passionate, calm, soulful, uptempo",sample_0019
"punchy kick, keyboard accompaniment, flute, orchestra, passionate female vocal","passionate, playful",electronic music,medium tempo,"punchy kick, keyboard accompaniment, flute, orchestra, passionate female vocal, passionate, playful, electronic music, medium tempo",sample_0020
guitar solo,"people dancing, mysterious, dramatic, passionate","dance music, orchestral, pop song","uptempo, upbeat, medium tempo, dance groove, groovy music","guitar solo, people dancing, mysterious, dramatic, passionate, dance music, orchestral, pop song, uptempo, upbeat, medium tempo, dance groove, groovy music",sample_0021
"guitar, acoustic guitar, male singer, piano, piano accompaniment",positive,"folk music, pop, classical music, rock","polyrhythms, fast tempo, afrobeat, moderate tempo, upbeat","guitar, acoustic guitar, male singer, piano, piano accompaniment, positive, folk music, pop, classical music, rock, polyrhythms, fast tempo, afrobeat, moderate tempo, upbeat",sample_0022
acoustic drums,calming,rock,"rhythmic beat, afrobeat, medium fast tempo","acoustic drums, calming, rock, rhythmic beat, afrobeat, medium fast tempo",sample_0023
"male voice, strings, female singer, no voices, male singer, shimmering shakers",calm,"rapping, jazz, western classical music, hip hop, meditation, indie",uptempo,"male voice, strings, female singer, no voices, male singer, shimmering shakers, calm, rapping, jazz, western classical music, hip hop, meditation, indie, uptempo",sample_0024
"bass, electric guitar, digital drums, no percussion","heavy metal, passionate, funky","hip hop, pop rock, blues, electronic, movie music, electro pop, danceable",groovy double bass,"bass, electric guitar, digital drums, no percussion, heavy metal, passionate, funky, hip hop, pop rock, blues, electronic, movie music, electro pop, danceable, groovy double bass",sample_0025
cello,funky,dance music,medium tempo,"cello, funky, dance music, medium tempo",sample_0026
"acoustic guitar, steady drumming","romantic, hypnotic","rock, ambient","groovy bass lines, rising pattern","acoustic guitar, steady drumming, romantic, hypnotic, rock, ambient, groovy bass lines, rising pattern",sample_0027
"guitar solo, keyboard accompaniment, percussion",nostalgic,"dance music, r&b",uptempo,"guitar solo, keyboard accompaniment, percussion, nostalgic, dance music, r&b, uptempo",sample_0028
"steady drumming rhythm, percussion, keyboard accompaniment, shimmering shakers, passionate male vocal, cello, strings, female vocal","chaotic, meditative, hard rock",trance,"beat boxing, slow rock","steady drumming rhythm, percussion, keyboard accompaniment, shimmering shakers, passionate male vocal, cello, strings, female vocal, chaotic, meditative, hard rock, trance, beat boxing, slow rock",sample_0029
"trumpets, male singer","soft rock, emotional, mysterious, ethereal, cheerful","pop, r&b, ambient noises, movie soundtrack, gospel","moderate tempo, medium tempo","trumpets, male singer, soft rock, emotional, mysterious, ethereal, cheerful, pop, r&b, ambient noises, movie soundtrack, gospel, moderate tempo, medium tempo",sample_0030
female voice,dramatic,rapping,slow tempo,"female voice, dramatic, rapping, slow tempo",sample_0031
"shimmering cymbals, keyboard accompaniment, e-guitar, e-bass","fun, mysterious, exciting",cinematic,groovy piano chords,"shimmering cymbals, keyboard accompaniment, e-guitar, e-bass, fun, mysterious, exciting, cinematic, groovy piano chords",sample_0032
no percussion,"exciting, hard rock",soul,uptempo,"no percussion, exciting, hard rock, soul, uptempo",sample_0033
"bass guitar, e-bass, electronic drums, electric guitar, acoustic drums, female voice","sensual, happy, funky","rap, ambient sounds","groovy rhythm, rising pattern","bass guitar, e-bass, electronic drums, electric guitar, acoustic drums, female voice, sensual, happy, funky, rap, ambient sounds, groovy rhythm, rising pattern",sample_0034
punchy kick,"epic, harsh, eerie, hypnotic","danceable, electronic, alternative rock, blues, ambient, dance song","mid tempo, upbeat","punchy kick, epic, harsh, eerie, hypnotic, danceable, electronic, alternative rock, blues, ambient, dance song, mid tempo, upbeat",sample_0035
"electronic drums, punchy kick, flat male vocal","happy mood, dark, epic","ambient sounds, metal, ambient noises, ambient, danceable, blues, jazz, dance","medium to uptempo, medium tempo, groovy music","electronic drums, punchy kick, flat male vocal, happy mood, dark, epic, ambient sounds, metal, ambient noises, ambient, danceable, blues, jazz, dance, medium to uptempo, medium tempo, groovy music",sample_0036
"electric guitar, e-bass","aggressive, psychedelic","pop rock, electronic",groovy piano chords,"electric guitar, e-bass, aggressive, psychedelic, pop rock, electronic, groovy piano chords",sample_0037
