instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"flute, male vocal, acoustic drums, digital drums, guitar solo, bass, keyboard harmony, cello",happy mood,electronic,groovy bass lines,"flute, male vocal, acoustic drums, digital drums, guitar solo, bass, keyboard harmony, cello, happy mood, electronic, groovy bass lines",sample_0942
"steady drumming rhythm, male vocal, percussion, piano accompaniment, strings, e-bass, orchestra, acoustic guitar","mysterious, hard rock","soulful, country music, classical music, folk, folk music, pop, indie, rock","groovy synth bass, upbeat","steady drumming rhythm, male vocal, percussion, piano accompaniment, strings, e-bass, orchestra, acoustic guitar, mysterious, hard rock, soulful, country music, classical music, folk, folk music, pop, indie, rock, groovy synth bass, upbeat",sample_0943
"female singer, acoustic guitar, female voice, e-bass",emotional,"hip hop, cinematic, blues, ballad","uptempo, medium tempo","female singer, acoustic guitar, female voice, e-bass, emotional, hip hop, cinematic, blues, ballad, uptempo, medium tempo",sample_0944
"keyboard, keyboard harmony, e-guitar, no percussion",eerie,ambient,"slow tempo, dance rhythm, afrobeat","keyboard, keyboard harmony, e-guitar, no percussion, eerie, ambient, slow tempo, dance rhythm, afrobeat",sample_0945
shimmering shakers,positive,"meditation, rock, dance music, electronic music, rock music","slow tempo, groovy music, dance groove, upbeat","shimmering shakers, positive, meditation, rock, dance music, electronic music, rock music, slow tempo, groovy music, dance groove, upbeat",sample_0946
"acoustic drums, male vocalist",chaotic,latin dance music,"slow, groovy","acoustic drums, male vocalist, chaotic, latin dance music, slow, groovy",sample_0947
"no voices, passionate female vocal, male singer, strings","soft, aggressive, funk",r&b,slow to medium tempo,"no voices, passionate female vocal, male singer, strings, soft, aggressive, funk, r&b, slow to medium tempo",sample_0948
acoustic guitar,"passionate, happy, chaotic",electronic,"rhythmic, dance rhythm, acoustic rhythm guitar chords, strong drumming rhythm","acoustic guitar, passionate, happy, chaotic, electronic, rhythmic, dance rhythm, acoustic rhythm guitar chords, strong drumming rhythm",sample_0949
"clapping, shimmering cymbals","emotional, passionate, gentle, fun","pop rock, hip hop, dance music",slow tempo,"clapping, shimmering cymbals, emotional, passionate, gentle, fun, pop rock, hip hop, dance music, slow tempo",sample_0950
"trumpets, flat male vocal, groovy bass line",sad,country music,"rhythmic acoustic guitar, medium tempo","trumpets, flat male vocal, groovy bass line, sad, country music, rhythmic acoustic guitar, medium tempo",sample_0951
"groovy bass, claps, violin","spiritual, dark, cheerful","danceable, soulful","afrobeat, polyrhythms","groovy bass, claps, violin, spiritual, dark, cheerful, danceable, soulful, afrobeat, polyrhythms",sample_0952
"electric guitar, drums",joyful,"house, electronic music, meditation, pop song, ambient sounds",afrobeat,"electric guitar, drums, joyful, house, electronic music, meditation, pop song, ambient sounds, afrobeat",sample_0953
"bass guitar, bass",dreamy,"blues, dance song, rock music, soulful, dance pop, pop, orchestral",uptempo,"bass guitar, bass, dreamy, blues, dance song, rock music, soulful, dance pop, pop, orchestral, uptempo",sample_0954
punchy snare,exciting,soulful,dance groove,"punchy snare, exciting, soulful, dance groove",sample_0955
"female voice, keyboard accompaniment",calming,"trance, pop, ambient sounds",groovy piano chords,"female voice, keyboard accompaniment, calming, trance, pop, ambient sounds, groovy piano chords",sample_0956
"bass guitar, piano accompaniment, flute, orchestra, acoustic drums","aggressive, happy mood","classical, trance",slow tempo,"bass guitar, piano accompaniment, flute, orchestra, acoustic drums, aggressive, happy mood, classical, trance, slow tempo",sample_0957
"punchy snare, male voice, groovy bass, electronic drums, female vocal",melancholic,"electro pop, rock music, dance music, pop",syncopated rhythms,"punchy snare, male voice, groovy bass, electronic drums, female vocal, melancholic, electro pop, rock music, dance music, pop, syncopated rhythms",sample_0958
"no percussion, trumpets, shimmering shakers","melancholic, sentimental, cheerful","classical, dance music","slow tempo, groovy, moderate tempo","no percussion, trumpets, shimmering shakers, melancholic, sentimental, cheerful, classical, dance music, slow tempo, groovy, moderate tempo",sample_0959
"flat male vocal, no voices, punchy snare, piano, guitar solo, trumpets, electric guitar, punchy kick","melancholic, romantic","movie soundtrack, dance music, blues, classical music, folk music, electronic music, reggae, indie, folk",beatbox,"flat male vocal, no voices, punchy snare, piano, guitar solo, trumpets, electric guitar, punchy kick, melancholic, romantic, movie soundtrack, dance music, blues, classical music, folk music, electronic music, reggae, indie, folk, beatbox",sample_0960
"clapping, bass guitar","soft, sensual, heavy metal, gentle, chaotic, harsh, happy mood","movie music, chill, trap, dance song, ambient sounds","slow to medium tempo, uptempo","clapping, bass guitar, soft, sensual, heavy metal, gentle, chaotic, harsh, happy mood, movie music, chill, trap, dance song, ambient sounds, slow to medium tempo, uptempo",sample_0961
"punchy kick, no voice, steady drumming","poignant, inspiring, sentimental, intense, emotional, mysterious, passionate","trance, chill, danceable, trap",medium tempo,"punchy kick, no voice, steady drumming, poignant, inspiring, sentimental, intense, emotional, mysterious, passionate, trance, chill, danceable, trap, medium tempo",sample_0962
"bass guitar, tambourine","sad, emotional, inspiring","dance song, blues",rhythmic,"bass guitar, tambourine, sad, emotional, inspiring, dance song, blues, rhythmic",sample_0963
"no percussion, male voice singing","sad, gentle, energetic, weird, soft",folk song,medium tempo,"no percussion, male voice singing, sad, gentle, energetic, weird, soft, folk song, medium tempo",sample_0964
no singer,"passionate, sensual","pop rock, rock, alternative rock, latin dance music",uptempo,"no singer, passionate, sensual, pop rock, rock, alternative rock, latin dance music, uptempo",sample_0965
"male vocal, male singer, piano, tambourine",mellow,folk music,slow,"male vocal, male singer, piano, tambourine, mellow, folk music, slow",sample_0966
punchy snare,"aggressive, funk, soothing, exciting, energetic","movie music, country, rapping, ambient, pop, indie, folk music, folk, latin dance music, techno","groovy, acoustic rhythm guitar chords, slower to medium tempo, slow tempo, beatbox","punchy snare, aggressive, funk, soothing, exciting, energetic, movie music, country, rapping, ambient, pop, indie, folk music, folk, latin dance music, techno, groovy, acoustic rhythm guitar chords, slower to medium tempo, slow tempo, beatbox",sample_0967
e-bass,"romantic, passionate, sad, emotional, soothing","pop, hip hop, ambient sounds, dance, folk, meditation, movie music, ambient","medium tempo, groovy double bass, upbeat, syncopated harmony, medium to uptempo, moderate tempo","e-bass, romantic, passionate, sad, emotional, soothing, pop, hip hop, ambient sounds, dance, folk, meditation, movie music, ambient, medium tempo, groovy double bass, upbeat, syncopated harmony, medium to uptempo, moderate tempo",sample_0968
groovy bass line,"emotional, aggressive, people dancing, sentimental","dance pop, trance, electro pop, dance music, jazz, cinematic, soulful",groovy music,"groovy bass line, emotional, aggressive, people dancing, sentimental, dance pop, trance, electro pop, dance music, jazz, cinematic, soulful, groovy music",sample_0969
violin,"calm, happy, joyful, cheerful, calming, dreamy",cinematic,"medium to uptempo, contemporary","violin, calm, happy, joyful, cheerful, calming, dreamy, cinematic, medium to uptempo, contemporary",sample_0970
"strings, groovy bass, steady drumming",mellow,"classical music, country music, classical, jazz",uptempo,"strings, groovy bass, steady drumming, mellow, classical music, country music, classical, jazz, uptempo",sample_0971
female singer,"intense, energetic, chaotic, calm, fun","cinematic, chill, danceable, soul","medium tempo, rising pattern, dance groove","female singer, intense, energetic, chaotic, calm, fun, cinematic, chill, danceable, soul, medium tempo, rising pattern, dance groove",sample_0972
"shimmering shakers, piano accompaniment",melancholic,"dance, dance pop","rhythmic acoustic guitar, syncopated rhythms, upbeat, distorted guitar rhythm, fast tempo, uptempo, groovy music","shimmering shakers, piano accompaniment, melancholic, dance, dance pop, rhythmic acoustic guitar, syncopated rhythms, upbeat, distorted guitar rhythm, fast tempo, uptempo, groovy music",sample_0973
"no voices, trumpets, punchy kick",sad,electronic music,"slow to medium tempo, slower to medium tempo","no voices, trumpets, punchy kick, sad, electronic music, slow to medium tempo, slower to medium tempo",sample_0974
"violin, guitar","sentimental, sensual, energetic, exciting, passionate",ambient,"groovy bas slime, afrobeat","violin, guitar, sentimental, sensual, energetic, exciting, passionate, ambient, groovy bas slime, afrobeat",sample_0975
"male singer, orchestra","hard rock, positive, soft, calm, romantic",folk music,"groovy synth bass, upbeat, afrobeat","male singer, orchestra, hard rock, positive, soft, calm, romantic, folk music, groovy synth bass, upbeat, afrobeat",sample_0976
groovy bass line,calming,"classical music, soul, dance music, pop rock, country, dance, gospel","rhythmic patter, groovy, moderate tempo","groovy bass line, calming, classical music, soul, dance music, pop rock, country, dance, gospel, rhythmic patter, groovy, moderate tempo",sample_0977
flute,"epic, hypnotic",electro pop,uptempo,"flute, epic, hypnotic, electro pop, uptempo",sample_0978
"groovy bass, groovy bass line","calming, funky","metal, ambient sounds, soul, ballad, dance","distorted guitar rhythm, afrobeat, syncopated","groovy bass, groovy bass line, calming, funky, metal, ambient sounds, soul, ballad, dance, distorted guitar rhythm, afrobeat, syncopated",sample_0979
piano,soft,"rap, folk music",upbeat,"piano, soft, rap, folk music, upbeat",sample_0980
"electric guitar, punchy snare","chaotic, melancholic, harsh","danceable, rock, electronic, dance music, western classical music",fast tempo,"electric guitar, punchy snare, chaotic, melancholic, harsh, danceable, rock, electronic, dance music, western classical music, fast tempo",sample_0981
tambourine,"energetic, heavy metal","folk song, classical, ambient, electronic music, folk music, soulful, rap, house",medium tempo,"tambourine, energetic, heavy metal, folk song, classical, ambient, electronic music, folk music, soulful, rap, house, medium tempo",sample_0982
"groovy bass line, flat male vocal, e-bass, electric guitar, bass, no percussion","fun, playful, energetic, weird, people dancing","soulful, folk, rap, electronic music, folk music, jazz, latin dance music, alternative rock",groovy music,"groovy bass line, flat male vocal, e-bass, electric guitar, bass, no percussion, fun, playful, energetic, weird, people dancing, soulful, folk, rap, electronic music, folk music, jazz, latin dance music, alternative rock, groovy music",sample_0983
"piano, punchy kick, female vocal, groovy bass line, acoustic drums, bass guitar","people dancing, scary, calming, eerie, dreamy, melancholic","dance music, reggae, blues, country music, electronic music, house, ambient","groovy, dance groove, groovy music, medium fast tempo, syncopated, slow to medium tempo","piano, punchy kick, female vocal, groovy bass line, acoustic drums, bass guitar, people dancing, scary, calming, eerie, dreamy, melancholic, dance music, reggae, blues, country music, electronic music, house, ambient, groovy, dance groove, groovy music, medium fast tempo, syncopated, slow to medium tempo",sample_0984
"acoustic drums, bass, shimmering cymbals, male singer","soft, spiritual, romantic","pop, meditation, metal, danceable","beat boxing, syncopated harmony, uptempo, medium tempo","acoustic drums, bass, shimmering cymbals, male singer, soft, spiritual, romantic, pop, meditation, metal, danceable, beat boxing, syncopated harmony, uptempo, medium tempo",sample_0985
