ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
HdRPdh-cSTw,140,150,"/m/028sqc,/m/04rlf,/t/dd00006","['female vocals', 'slow tempo', 'high pitch', 'high notes', 'tambourine', 'indian classical', 'indian devotion music', 'hindu devotion music', 'indian music', 'keyboard harmony', 'hindi song', 'hindi movie song', 'devotional song', 'song introduction', 'amateur recording', 'inferior audio quality', 'live performance', 'people cheering', 'violin harmony', 'keyboard', 'shakers', 'tanpura', 'ambient sounds']","A female vocalist sings this Hindi Devotion song. The tempo is slow with keyboard harmony,tambourine beats, violin melody and rhythmic tanpura accompaniment. This clip is the song introduction with slow chants like singing. The song is a Hindu Devotion song to the God Shiva. It is emotional, sentimental, devotional, prayerful praise and worship. There are ambient sounds of people talking and cheering, indicating that this is a live performance.",7,False,False,HdRPdh-cSTw.wav,0.23450711369514465,1.1288623953818266
0hw_BB4QN34,220,230,"/m/01sm1g,/m/026t6,/m/0l14md","['amateur recording', 'percussion', 'medium tempo']",This audio contains someone playing a snare like instrument with a flat sounding kick. The snare hits are complex and fast. There is some reverb involved in the recording. This is an amateur recording. This may be playing in a traditional entry for a song.,6,False,False,0hw_BB4QN34.wav,0.33056044578552246,1.3416811967848723
fiAcNMpd2vM,270,280,"/m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/04wptg,/m/0g293","['low quality', 'folk', 'passionate male vocal', 'groovy bass', 'woodwind melody', 'punchy snare', 'energetic', 'wooden percussions', 'live performance', 'joyful', 'noisy']","The low quality recording features a live performance of a folk song that consists of a passionate male vocal singing over groovy bass, woodwind melody, punchy snare and wooden percussion. It sounds joyful, energetic and the recording is noisy.",4,False,False,fiAcNMpd2vM.wav,0.46887028217315674,1.254691853618521
W5eOW25vvbw,30,40,"/m/018vs,/m/0342h,/m/04rlf,/m/0fx80y,/m/0g12c5","['low quality', 'noisy', 'clean arpeggiated electric guitar melody', 'muddy', 'boomy', 'mono']","The low quality recording features a clean arpeggiated electric guitar melody being played. The recording is noisy, in mono and it sounds muddy and boomy, as the player is probably practicing the melody or trying out the guitar amp settings.",4,False,True,W5eOW25vvbw.wav,0.16947436332702637,1.6038795853613799
NoB_4XaZYVs,180,190,"/m/0342h,/m/04rlf,/m/04szw,/m/07kc_,/m/09x0r,/m/0fx80y,/t/dd00125","['jam', 'ambient', 'electric guitar', 'male voice', 'instructive speaking']",This is an ambient jam performed on an electric guitar. The electric guitar is being played with an effect applied to it. There is a male voice describing the sound. The parts where he is not speaking could be sampled for use in beat-making.,9,False,False,NoB_4XaZYVs.wav,0.5717582702636719,1.123277082538504
fsXfBoNcLeM,30,40,"/m/04rlf,/m/06bxc,/m/0l14gg","['pop', 'flat female vocal', 'passionate background female vocal', 'wide synth brass chords', 'distorted wide synths', 'straight piano chords', 'punchy kick', 'punchy snare', 'groovy hi hats', 'simple synth bass', 'energetic', 'uplifting']","The Pop song features a flat female vocal rapping, alongside passionate background female vocal singing, over straight piano chords, simple synth bass, wide distorted synth and wide synth brass chords, followed by groovy hi hats, punchy kick and snare hits. It sounds uplifting and energetic.",4,True,True,fsXfBoNcLeM.wav,0.4509279131889343,1.4142772103308623
e_W17jp40G4,30,40,"/m/015vgc,/m/01c194,/m/04rlf","['low quality', 'wooden percussive element', 'passionate male vocal', 'traditional', 'sustained strings melody', 'passionate', 'emotional', 'live performance']","The low quality recording features a passionate male vocal singing over a wooden percussive element and sustained strings melody. It sounds emotional, passionate - like a traditional middle eastern song.",4,True,True,e_W17jp40G4.wav,0.5857642889022827,1.122573807334799
EC4GbkL3XvI,80,90,"/m/01b9nn,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/m/0g12c5","['electric guitar motif', 'electric guitar playing', 'reverb effect', 'sustained note', 'intricate electric guitar lick']","This is an intricately played piece on the electric guitar, there is a high level of reverb applied to the guitar. There's also one singular sustained note underneath the complex guitar lick being played.",3,False,True,EC4GbkL3XvI.wav,0.5300487279891968,1.0676527167319243
MPxwPOOIskc,250,260,"/m/04rlf,/m/05pd6,/t/dd00034","['instrumental', 'quiet', 'cover', 'orchestral', 'winds', 'strings', 'popular song', 'pop', 'rock']",Quiet instrumental cover of a popular pop/rock song by an orchestra that features winds and strings trading off parts of the melody.,8,False,False,MPxwPOOIskc.wav,0.5859405994415283,1.1090989852904265
tOb0M2k3deo,30,40,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md","['amateur recording', 'drums', 'medium to uptempo']",Someone is playing a drum groove on the ride with a lot of fill-ins on toms. This song may be playing during drum practice.,6,False,False,tOb0M2k3deo.wav,0.531434178352356,1.1636271620749419
DTkKGYCRMlc,80,90,"/m/01kcd,/m/04fq5q,/m/04rlf,/m/04szw,/m/05pd6,/m/07gql,/m/0ggq0m","['horn solo', 'wind ensemble', 'brass', 'bass drum', 'snare drum', 'tuba', 'quick tempo', 'forceful']","Quick, forceful wind ensemble music featuring a horn solo with brass, tuba, bass drum and snare drum accompanying.",8,False,True,DTkKGYCRMlc.wav,0.6766202449798584,1.0631522084235137
YlgCFc3OvmI,500,510,"/m/01glhc,/m/0342h,/m/0fx80y","['amateur recording', 'male voice singing vocables', 'falsetto voice', 'acoustic guitar', 'two chords', 'quirky sounds', 'slow tempo', 'no other instruments']","This song features an acoustic guitar playing chords using only down strokes. There are only two chords being played. The rhythm is played on a 6/8 time signature. A male voice sings vocables in falsetto. Toward the end, the voice produces a belching sound. There are no lyrics in this song. There are no other instruments in this song. This song can be played at a quirky party.",0,False,False,YlgCFc3OvmI.wav,0.6777889728546143,0.9623526478766387
LkzyG2F8mTM,80,90,"/m/04rlf,/m/07brj","['arabian', 'folk', 'dance', 'oud', 'tambourine', 'claps', 'live performance', 'playful']",This is an Arabian folk music piece. It is meant to be an accompaniment to a folk dance. There is an oud playing the melody while a tambourine is playing as the rhythmic background. This is an amateur recording of a live performance. The atmosphere is playful. This could be playing in the background at a Middle Eastern cuisine restaurant or at a hookah place.,9,False,True,LkzyG2F8mTM.wav,0.4739561378955841,0.9834115649222319
jlIbJVfnHB4,30,40,"/m/04rlf,/t/dd00035","['male singer', 'backup singers', 'rap music', 'drum rolls', 'hip hop music', 'hood', 'ghetto boys', 'piano accompaniment', 'slick drumming rhythm', 'solid drum play', 'story telling', 'energetic', 'emotional', 'beep tones', 'hi- hop dance hits', 'medium tempo', 'hip hop dance hits', 'poor audio quality', 'strong bass line']","A male singer sings this passionate melody with backup singers in vocal harmony. The song is medium tempo with a slick drumming rhythm, keyboard accompaniment, beep tones, strong bass line and slick percussion hits. The song is groovy and story telling in nature. The song has poor audio quality.",1,False,False,jlIbJVfnHB4.wav,0.6007204055786133,1.030227615928549
9gkppwB5CXA,30,40,"/m/04rlf,/m/05w3f,/m/06_fw,/m/0dl5d","['roller skating wheel sounds', 'ambient street noises', 'poor audio quality', 'classic rock music', 'documentary sound track', 'exciting', 'instrumental music', 'silastic rock music', 'guitar lead', 'steady rock drumming', 'percussive bass line', 'keyboard harmony', 'guitar accompaniment', 'exciting', 'skating home video', 'youtube video', 'poor audio quality', 'home video sound track', 'passionate', 'adventure sports', 'workout playlist']","The song is an instrumental. The tempo is medium fast with a guitar lead, guitar rhythm, steady rock drumming , a percussive bass line along with ambient street noises and roller skate wheel noises. The song is a home video sound track with lots of energy. The song audio quality is poor.",1,False,True,9gkppwB5CXA.wav,0.461562842130661,0.9553774739264433
AAP5pAB-4jM,0,10,"/m/039jq,/m/04rlf,/m/07pc8lb","['atmospherical/meditative', 'glass breaking sound', 'reverse sound', 'synth pads', 'amateur recording', 'slow tempo']","This song contains several synth pad sounds from the low, to the mid and higher register. Then the sounds stop and a glass breaking sound comes in as it gets reversed right away. This song may be playing in an advertisement.",6,False,True,AAP5pAB-4jM.wav,0.47046661376953125,1.07206429491033
uUNlJ4KZTPE,20,30,"/m/02v2lh,/m/04rlf,/m/0fd3y","['ambient song', 'meditative music', 'flute', 'no percussion', 'instrumental music', 'synth sounds', 'no voices', 'bells', 'pads']","This ambient song features synth pads playing in the background. Synth sounds are layered to give a wave-like feel. There is no percussion in this song. Bells are played at intervals. Toward the end, a mid-range flute sound is played. The sound of rattles are played in the background. This song has an ethereal feel. This song is meditative and can be used in a meditation or yoga session.",0,True,True,uUNlJ4KZTPE.wav,0.5543385148048401,1.3318905378340666
OseeYF_ud7g,120,130,"/m/01p970,/m/026t6,/m/0l14md","['amateur recording', 'hindi', 'zitar', 'tablas', 'fast tempo']",Someone is playing a fast paced melody on a sitar accompanied by someone playing a rhythm on tablas. This song may be playing live during a concert.,6,False,False,OseeYF_ud7g.wav,0.6878783702850342,0.8895052815436308
ZVMIk3xYaYo,20,30,"/m/02v2lh,/m/04rlf","['pads sound', 'no voices', 'no other instruments', 'pads swell', 'instrumental', 'no voices']",This song features the sound of synth pads. The synth is playing one chord and the volume slowly swells. There are no other instruments in this song. There is no voice in this song. This song can be played in a movie sequence when a person is actively searching for something in the dark.,0,False,False,ZVMIk3xYaYo.wav,0.38762712478637695,1.3266001487730925
odzi_VK8m3k,380,390,"/m/04rlf,/m/09ct_","['loud', 'toy helicopter sounds', 'poor quality', 'jingle', 'bass guitar', 'keyboard', 'drums', 'generic', 'common sounding']",This is a jingle piece playing in the background of a loud toy helicopter video. The video is a bit dated and therefore the sound quality is quite poor. The instrumentation of the piece is barely audible. There is a keyboard playing the melody with a bass guitar and a drum backing. The piece is made up of common sounds and it has a generic aura to it. The sounds from this recording could be sampled for use in beat-making.,9,False,True,odzi_VK8m3k.wav,0.5853853821754456,1.009055867290396
-w8maIWtnUk,30,40,"/m/01b9nn,/m/01jnbd,/m/02rr_,/m/02sgy,/m/04rlf","['instrumental', 'jam', 'electric guitar', 'clean sound', 'effect pedal', 'echo', 'dreamy', 'trippy']",This is an instrumental jam recording of a gear showcase. There is an electric guitar with a clear sound being played with an echo pedal. It gives the recording a dreamy feeling. This track can be used to lift guitar samples with effect for a beat.,9,False,True,-w8maIWtnUk.wav,0.5113599300384521,1.1333612347601836
OZv8mtQEgA0,30,40,"/m/04rlf,/m/07q2z82,/m/0ltv,/t/dd00066","['trap beat', 'instrumental', 'racing car sounds', 'no voices', 'minimal instruments']",This audio clip features programmed percussion playing a trap beat. Hi-hats are played at a very fast tempo. The kick drum plays continuously in eighth notes. The sound of racing cars is the main point of focus in this clip. There are no voices. There are no other instruments and no melody.,0,False,True,OZv8mtQEgA0.wav,0.6250401139259338,1.3609217549323027
I06TOd9pXng,0,10,"/m/04rlf,/m/07bjf,/m/0glt670","['low quality', 'low pitched male vocal', 'camera shuttering sound effects', 'punchy kick', 'punchy snare', 'electric guitar melody', 'reversed crash cymbal riser', 'shimmering hi hats', 'echoing male vocal', 'hip hop', 'groovy', 'low toms']","The low quality recording features hip hop song that contains a low pitched male vocal singing over some camera shuttering sound effects, after which an echoing male vocal starts rapping over punchy kick and snare hits, low toms, electric guitar melody, reversed crash cymbal riser and shimmering hi hats. It sounds groovy.",4,False,False,I06TOd9pXng.wav,0.5393369197845459,1.227966919040579
X2gHQb5ubco,280,290,"/m/04rlf,/m/05lls,/m/0ggq0m","['female singer', 'opera singer', 'opera hall', 'rhythm section', 'philharmonic orchestra', 'poor audio quality', 'composer', 'conductor', 'operatic theme', 'high pitched vocals', 'bad audio quality', 'song ending', 'dramatic finish', 'building tension', 'climactic', 'string section crescendo', 'movie soundtrack', 'medium tempo']",A female opera singer sings this climatic high pitched finish. The song is medium tempo with a string section accompaniment and a rhythm Section. The song is dramatic and high on adrenaline. The audio quality is very poor.,1,False,False,X2gHQb5ubco.wav,0.5276331305503845,1.0332094574927275
YODoF8e7Jlk,170,180,"/m/026t6,/m/02bxd,/m/04rlf,/m/04szw,/m/0l14md","['street performance', 'instrumental', 'didgeridoo', 'percussion', 'unique', 'eccentric', 'tribal']",This is a street performance of an instrumental music piece. The performer is playing a melody on the didgeridoo while he is using various percussive elements to create the rhythmic background. The atmosphere is eccentric and there is a tribal sound to the piece. This piece could be used in the soundtrack of an adventure movie with a jungle or a desert setting.,9,False,False,YODoF8e7Jlk.wav,0.602965235710144,1.0623227501868193
