aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['bass guitar', 'calm', 'dance', 'drums', 'medium tempo', 'slow tempo', 'uptempo']","['drums', 'bass', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.25,"['slow tempo', 'uptempo', 'medium tempo']",['dance'],['calm'],['bass guitar'],8e2cf6f3b57247d2eb4e4e4747616207
"['jazz', 'medium tempo', 'moderate tempo', 'orchestra', 'passionate', 'passionate female vocal', 'percussion']",[],2.0,"['medium tempo', 'moderate tempo']",['jazz'],['passionate'],"['percussion', 'orchestra', 'passionate female vocal']",8fc12f56dbb5933722184377eb9cd3e8
"['bass guitar', 'drums', 'electric guitar', 'electronic drums', 'electronic music', 'funky', 'guitar', 'percussion', 'upbeat']","['drums', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",2.0,['upbeat'],['electronic music'],['funky'],"['electric guitar', 'electronic drums', 'drums', 'bass guitar', 'percussion']",67908242f74d074cd806e56ff0693923
"['happy mood', 'male voice', 'moderate tempo', 'no percussion', 'pop song', 'slow tempo']",[],2.0,"['moderate tempo', 'slow tempo']",['pop song'],['happy mood'],"['male voice', 'no percussion']",8eb83ae266d0340ed31f7d2a404edef1
"['classical', 'emotional', 'piano', 'shimmering cymbals', 'uptempo']","['violin', 'house', 'funk', 'piano']",1.5,['uptempo'],['classical'],['emotional'],['shimmering cymbals'],81e0da8b352d322be6bca12a6b90faf7
"['dance music', 'fast tempo', 'guitar', 'hard rock', 'rock']","['drums', 'bass', 'guitar', 'funk', 'rock', 'keyboard']",0.5,['fast tempo'],"['dance music', 'rock']",['hard rock'],[],83481d0ab121e7fa3b9b8a6a22fb3940
"['dance', 'drums', 'funky', 'upbeat']","['energetic', 'drums', 'bass', 'dance', 'pop']",1.0,['upbeat'],[],['funky'],[],48d7c1ebaf8ce97c78a0d43be63a32e0
"['classical music', 'drums', 'medium tempo', 'sad', 'violin']","['drums', 'happy', 'pop']",1.25,['medium tempo'],['classical music'],['sad'],"['drums', 'violin']",d0d53829531a897a01c07a74138136bf
"['classical', 'e-guitar', 'eerie', 'emotional', 'medium to uptempo', 'no voices', 'piano', 'slow to medium tempo', 'slower to medium tempo', 'strings']","['happy', 'drums', 'rock', 'piano']",1.5,"['medium to uptempo', 'slow to medium tempo', 'slower to medium tempo']",['classical'],"['eerie', 'emotional']","['strings', 'no voices', 'e-guitar']",f7c5a3d55bd87bcb3efc30cc920d7d49
"['dance', 'energetic', 'keyboard', 'moderate tempo', 'playful', 'upbeat']","['drums', 'bass', 'emotional', 'pop', 'keyboard']",2.0,"['upbeat', 'moderate tempo']",['dance'],"['playful', 'energetic']",[],04c2f7545455bb46595c604eba7d18b6
"['alternative rock', 'emotional', 'indie', 'medium tempo', 'piano']","['guitar', 'pop', 'indie', 'happy', 'piano']",0.5,['medium tempo'],['alternative rock'],['emotional'],[],439b02ed680f7378f383cd95f9e07554
"['dance', 'electronic drums', 'energetic', 'keyboard', 'punchy kick', 'punchy snare', 'upbeat', 'uplifting']",[],2.0,['upbeat'],['dance'],"['energetic', 'uplifting']","['punchy snare', 'punchy kick', 'keyboard', 'electronic drums']",09582ae930c1978e45033e23d09531b2
"['bass', 'fast tempo', 'funk', 'funky', 'harsh', 'male voice singing', 'rock']","['energetic', 'drums', 'bass', 'electronic', 'funk', 'rock', 'keyboard']",2.0,['fast tempo'],[],"['funky', 'harsh']",['male voice singing'],906d15793987546dff5c0077698870cd
"['ambient', 'electric guitar', 'electronic', 'groovy bass', 'mellow', 'polyrhythms', 'upbeat']","['classical', 'emotional', 'orchestral', 'ambient', 'piano']",1.25,"['polyrhythms', 'upbeat']",['electronic'],['mellow'],"['electric guitar', 'groovy bass']",725a1b6bb62e580b8316b80b6ff82ef3
"['calming', 'classical', 'piano', 'uptempo']","['emotional', 'pop', 'piano']",1.0,['uptempo'],['classical'],['calming'],['piano'],a6cda2d4bcdac2f2bb165ab4149a7482
"['classical', 'emotional', 'medium to uptempo', 'no voice']","['electronic', 'emotional', 'piano', 'classical']",1.0,['medium to uptempo'],[],['emotional'],['no voice'],56f3bfe10cddde016c98ed5a2a657eb2
"['dance music', 'drums', 'medium tempo', 'playful', 'slow tempo', 'uptempo']","['drums', 'classical', 'emotional', 'violin', 'piano']",1.5,"['slow tempo', 'medium tempo', 'uptempo']",['dance music'],['playful'],[],236a28c1ca41b7061b86a9f02be30634
"['drums', 'funky', 'groovy', 'happy', 'medium tempo', 'pop', 'slow tempo']","['energetic', 'drums', 'bass', 'pop', 'keyboard', 'jazz']",1.25,"['medium tempo', 'slow tempo', 'groovy']",[],"['funky', 'happy']",[],030ab1f5bd9afc29ab5d6cae2ea60e4f
"['blues', 'inspiring', 'medium tempo', 'no voices', 'slower tempo', 'uptempo']","['electronic', 'happy', 'piano']",0.5,"['slower tempo', 'medium tempo', 'uptempo']",['blues'],['inspiring'],['no voices'],3890a4cdac1c98cf08cfc4d9887a4a5f
"['bass', 'cinematic', 'eerie', 'emotional', 'no voices', 'slow tempo']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin']",1.25,['slow tempo'],['cinematic'],"['eerie', 'emotional']",['no voices'],1eaec3cb3b52d726b2f1f444384a7758
"['blues', 'classical music', 'gentle', 'jazz', 'piano', 'slow tempo']","['guitar', 'funk', 'ambient', 'jazz', 'piano']",1.0,['slow tempo'],"['blues', 'classical music']",['gentle'],[],27cbf2b8b3de6f7c85bc1a8552a27aa8
"['claps', 'energetic', 'flat male vocal', 'fun', 'groovy', 'hip hop', 'punchy kick', 'r&b']",[],2.0,['groovy'],"['hip hop', 'r&b']","['energetic', 'fun']","['flat male vocal', 'punchy kick', 'claps']",bcb01f9d015b1b76fc527c80918e75a9
"['cello', 'emotional', 'medium tempo', 'orchestral', 'violin']","['classical', 'emotional', 'orchestral', 'happy', 'piano']",0.5,['medium tempo'],[],[],"['cello', 'violin']",96b94dcfa64f887f5c6a9c5ea6a78abe
"['acoustic guitar', 'ballad', 'medium tempo', 'passionate']",[],2.0,['medium tempo'],['ballad'],['passionate'],['acoustic guitar'],3f0c1c0b14801b3f5041cc7972006375
"['chaotic', 'eerie', 'electronic', 'electronic drums', 'male voice', 'slow tempo']","['energetic', 'guitar', 'electronic', 'dance', 'pop']",1.25,['slow tempo'],[],"['eerie', 'chaotic']","['male voice', 'electronic drums']",fd136f742a6088a9a6b00396e68a4921
"['acoustic guitar', 'exciting', 'medium tempo', 'passionate', 'percussion', 'soulful', 'violin']",[],2.0,['medium tempo'],['soulful'],"['passionate', 'exciting']","['violin', 'acoustic guitar', 'percussion']",ce30fcb5364065f789860faa7a5f5b5a
"['bass', 'blues', 'intense', 'techno', 'uptempo']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz']",1.0,['uptempo'],"['blues', 'techno']",['intense'],[],9b4e348d5fa5a6c90bd6f3ee3e7329a7
"['acoustic guitar', 'bass guitar', 'electronic music', 'passionate', 'upbeat']","['emotional', 'piano', 'classical']",0.75,['upbeat'],['electronic music'],['passionate'],"['acoustic guitar', 'bass guitar']",b4c0b80a4a835c8fe3054753f5d36dab
"['bass', 'keyboard', 'piano', 'playful', 'pop song', 'slow tempo']","['electronic', 'drums', 'bass', 'funk']",2.0,['slow tempo'],['pop song'],['playful'],"['piano', 'keyboard']",a97d717e772c9a7dca3ba5dc470ca614
"['calming', 'gentle', 'male voice', 'movie music', 'piano', 'uptempo']","['drums', 'classical', 'emotional', 'violin', 'piano']",0.5,['uptempo'],['movie music'],"['calming', 'gentle']",['male voice'],ebceecc819c20864df2b0b0c98d4466b
"['calming', 'chill', 'keyboard', 'slow tempo']","['drums', 'bass', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",0.75,['slow tempo'],['chill'],['calming'],[],955cfa4372e9866336de8e3024d8e019
"['ambient sounds', 'ballad', 'flat male vocal', 'metal', 'no percussion', 'no voices', 'passionate', 'rock', 'slower tempo']","['happy', 'jazz', 'guitar']",1.25,['slower tempo'],"['ambient sounds', 'metal', 'ballad', 'rock']",['passionate'],"['no voices', 'no percussion', 'flat male vocal']",2eb0afa5e114413fefbd3d667e188023
"['classical', 'emotional', 'mellow', 'passionate female vocal', 'rock', 'slow tempo']","['rock', 'energetic', 'strings', 'orchestral']",2.0,['slow tempo'],['classical'],"['emotional', 'mellow']",['passionate female vocal'],3c85653ffdea0ec6ff89e420a3e6f01a
"['bass', 'classical music', 'eerie', 'happy mood', 'moderate tempo', 'pop song']","['drums', 'bass', 'keyboard', 'happy', 'house']",1.0,['moderate tempo'],"['pop song', 'classical music']","['happy mood', 'eerie']",[],67ce4c1e133c435f4d856745f3cd7262
"['clapping', 'energetic', 'pop', 'punchy kick', 'upbeat']","['indie', 'bass', 'funk']",1.0,['upbeat'],['pop'],['energetic'],"['clapping', 'punchy kick']",3bd1aed073d8669e99ce2c3d2dc6ae95
"['electronic', 'electronic drums', 'fast tempo', 'female voice', 'psychedelic', 'rock', 'techno']","['electronic', 'reggae', 'funk', 'guitar']",0.75,['fast tempo'],"['techno', 'rock']",['psychedelic'],"['electronic drums', 'female voice']",80614ba84f6748f4de62686d0f4ff8d8
"['acoustic guitar', 'ballad', 'emotional', 'male vocal', 'medium tempo', 'soothing']",[],2.0,['medium tempo'],['ballad'],"['soothing', 'emotional']","['male vocal', 'acoustic guitar']",8baa60dbb807f6f4109e88f276e2d36b
"['energetic', 'keyboard', 'medium tempo', 'punchy kick', 'rock']","['energetic', 'drums', 'bass', 'electronic', 'funk', 'rock', 'keyboard']",0.75,['medium tempo'],[],[],['punchy kick'],9e6d28257445def5ad8d62f4cc52d7e4
"['digital drums', 'fast tempo', 'funky', 'passionate female vocal', 'pop']","['emotional', 'indie', 'pop', 'piano']",1.25,['fast tempo'],[],['funky'],"['passionate female vocal', 'digital drums']",e9bcf26cfc0bc3d62d668a4d0b471b28
"['aggressive', 'chaotic', 'drums', 'happy mood', 'house', 'upbeat']","['drums', 'bass', 'dance', 'keyboard', 'happy']",2.0,['upbeat'],['house'],"['chaotic', 'happy mood', 'aggressive']",[],f2f5ad5cc3e0ba5780733cad47a51a22
"['cinematic', 'classical', 'dark', 'dramatic', 'energetic', 'epic', 'intense', 'medium tempo', 'strings', 'suspenseful']",[],2.0,['medium tempo'],"['classical', 'cinematic']","['energetic', 'intense', 'dark', 'dramatic', 'suspenseful', 'epic']",['strings'],8d2475da2cab60af51a065d1699d0d95
"['cello', 'classical', 'fast tempo', 'orchestra', 'suspenseful']","['electronic', 'emotional', 'piano', 'classical']",0.5,['fast tempo'],[],['suspenseful'],"['orchestra', 'cello']",e916df48faa54795b871e18084d403db
"['emotional', 'flat male vocal', 'fun', 'no voices', 'percussion', 'rock', 'slow tempo']","['emotional', 'piano', 'classical']",1.0,['slow tempo'],['rock'],"['fun', 'emotional']","['no voices', 'percussion', 'flat male vocal']",9cad5794cdffa786bf4dc1132db4e116
"['acoustic guitar', 'calming', 'keyboard', 'meditation', 'no singer', 'slow tempo']","['drums', 'pop', 'keyboard', 'happy', 'violin']",1.0,['slow tempo'],['meditation'],['calming'],"['no singer', 'acoustic guitar']",70caece42df8d0d0aec0916607ff618d
"['cheerful', 'classical', 'dramatic', 'emotional', 'energetic', 'happy', 'medium fast tempo', 'orchestra', 'passionate', 'positive']","['piano', 'happy', 'orchestral', 'classical']",1.25,['medium fast tempo'],[],"['cheerful', 'positive', 'emotional', 'dramatic', 'happy', 'energetic', 'passionate']",['orchestra'],38693cfe1aa7e93c32b8be30ba8ba78d
"['acoustic drums', 'country music', 'energetic', 'folk music', 'medium fast tempo']",[],2.0,['medium fast tempo'],"['country music', 'folk music']",['energetic'],['acoustic drums'],914820d439e27f121cf57fa15e454621
"['electronic drums', 'energetic', 'fast tempo', 'flat male vocal', 'pop']","['energetic', 'bass', 'funk', 'rock']",1.0,['fast tempo'],['pop'],[],"['electronic drums', 'flat male vocal']",5f49b9c3443d883bf02600619857b502
"['digital drums', 'inspiring', 'male singer', 'medium tempo', 'trance']","['electronic', 'techno', 'trance', 'happy', 'piano']",1.0,['medium tempo'],[],['inspiring'],"['male singer', 'digital drums']",5ed68c5d0ff12a477c6dab97d2a58ceb
"['bass', 'funk', 'jazz', 'moderate tempo']","['drums', 'bass', 'dance', 'funk', 'keyboard', 'happy']",0.75,['moderate tempo'],['jazz'],[],[],84c9a7f92acf5941fd9e61ceb0741944
"['bass', 'indie', 'meditative', 'medium tempo']","['drums', 'bass', 'rock', 'emotional', 'indie']",0.5,['medium tempo'],[],['meditative'],[],67051885b38263598e542b411402f164
"['blues', 'fun', 'happy', 'moderate tempo', 'no voices', 'passionate']","['emotional', 'folk', 'guitar']",0.5,['moderate tempo'],['blues'],"['fun', 'happy', 'passionate']",['no voices'],dbba9d989bfe1462a187fd4d1d8a6110
"['drums', 'exciting', 'male voice', 'orchestral', 'slow tempo']",[],2.0,['slow tempo'],['orchestral'],['exciting'],"['drums', 'male voice']",657dc72ee3eb94abcbb79208b8c584fc
"['dance', 'energetic', 'joyful', 'keyboard', 'no voices', 'upbeat']","['emotional', 'piano', 'classical']",1.25,['upbeat'],['dance'],"['joyful', 'energetic']","['keyboard', 'no voices']",111ecdb324a7b87d4b24bcc40cb3a0ab
"['drums', 'electronic drums', 'energetic', 'jazz', 'percussion', 'uptempo']","['energetic', 'drums', 'bass', 'funk', 'rock', 'jazz']",2.0,['uptempo'],[],[],"['electronic drums', 'percussion']",196b6e78de9e9634c29cd95e23057973
"['bass', 'dance song', 'eerie', 'moderate tempo', 'no voices', 'percussion', 'pop song']","['drums', 'bass', 'guitar', 'rock', 'happy', 'piano']",2.0,['moderate tempo'],"['dance song', 'pop song']",['eerie'],"['percussion', 'no voices']",41b6584228a78a7ee9548aac306736cd
"['energetic', 'fast tempo', 'groovy bass', 'male vocalist', 'pop', 'rock']","['pop', 'funk', 'rock', 'guitar']",1.25,['fast tempo'],['pop'],['energetic'],"['groovy bass', 'male vocalist']",1eefcd3edd7f76d63fd47441a9e8003d
"['drums', 'eerie', 'electronic', 'energetic', 'rising pattern']","['drums', 'bass', 'electronic', 'emotional', 'ambient']",2.0,['rising pattern'],[],"['eerie', 'energetic']",[],9023cb7fff71ae8b20576f533daba4c9
"['dance song', 'drums', 'fast tempo', 'passionate', 'soulful']","['energetic', 'drums', 'bass', 'rock']",1.0,['fast tempo'],"['soulful', 'dance song']",['passionate'],[],0fbd2f2212e8931b2a1a632c8170b312
"['ambient', 'dark', 'drums', 'eerie', 'electric guitar', 'medium tempo']","['drums', 'bass', 'emotional', 'ambient', 'jazz', 'piano']",1.0,['medium tempo'],[],"['dark', 'eerie']",['electric guitar'],e56f91124bafffb511f68b319f9357ec
"['acoustic drums', 'blues', 'e-guitar', 'male voice', 'medium tempo', 'slow tempo', 'uplifting', 'uptempo']","['house', 'funk', 'piano']",1.0,"['slow tempo', 'medium tempo', 'uptempo']",['blues'],['uplifting'],"['e-guitar', 'acoustic drums', 'male voice']",22c66b95247bc5882c99f202a4f954a4
"['acoustic guitar', 'bass guitar', 'dance', 'drums', 'energetic', 'female voice', 'male voice', 'medium to uptempo', 'trumpets']","['drums', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",0.5,['medium to uptempo'],['dance'],['energetic'],"['male voice', 'acoustic guitar', 'female voice', 'bass guitar', 'trumpets']",e46233a41899572c41fbe16cf4a27074
"['keyboard accompaniment', 'meditative', 'medium tempo', 'pop', 'sad', 'strings']",[],2.0,['medium tempo'],['pop'],"['meditative', 'sad']","['keyboard accompaniment', 'strings']",cb2b000716f881bcc00919717c42fcf0
"['alternative rock', 'cheerful', 'electric guitar', 'medium tempo', 'uptempo']","['drums', 'happy', 'pop']",1.5,"['uptempo', 'medium tempo']",['alternative rock'],['cheerful'],['electric guitar'],99eea0f275578e784d00a7c3ad5efcef
"['clapping', 'dance music', 'electronic drums', 'energetic', 'passionate', 'pop rock', 'psychedelic', 'upbeat']","['energetic', 'bass', 'funk', 'rock']",1.0,['upbeat'],"['pop rock', 'dance music']","['passionate', 'psychedelic']","['electronic drums', 'clapping']",9bdd72a894b3759dbe3b0c96cd756501
"['blues', 'energetic', 'fast tempo', 'groovy bass', 'punchy snare']","['funk', 'rock', 'guitar']",2.0,['fast tempo'],['blues'],['energetic'],"['groovy bass', 'punchy snare']",d577227952b9971e7928c8ddda345449
"['acoustic guitar', 'chaotic', 'cheerful', 'folk song', 'fun', 'happy mood', 'joyful', 'male voice', 'medium fast tempo']",[],2.0,['medium fast tempo'],['folk song'],"['happy mood', 'cheerful', 'joyful', 'fun', 'chaotic']","['acoustic guitar', 'male voice']",0b7e3dc299c74f27f9169036fce18807
"['electronic drums', 'electronic music', 'male voice', 'moderate tempo', 'no voice', 'no voices', 'passionate']","['electronic', 'happy', 'piano']",2.0,['moderate tempo'],['electronic music'],['passionate'],"['no voices', 'male voice', 'electronic drums', 'no voice']",beb28343450dbae96fd5a0429213d198
"['dramatic', 'electric guitar', 'energetic', 'flat male vocal', 'groovy piano chords', 'heavy metal', 'hip hop', 'movie music', 'no voices', 'weird']","['electronic', 'drums', 'funk']",0.75,['groovy piano chords'],"['movie music', 'hip hop']","['dramatic', 'heavy metal', 'weird', 'energetic']","['flat male vocal', 'electric guitar', 'no voices']",878972a321be5379fa1e0d25e49e36c5
"['acoustic guitar', 'classical', 'emotional', 'flat male vocal', 'fun', 'no voices', 'passionate', 'uptempo']",[],2.0,['uptempo'],['classical'],"['fun', 'emotional', 'passionate']","['flat male vocal', 'acoustic guitar', 'no voices']",f9b31416a311b2a19382488655bc07c2
"['dance', 'piano', 'playful', 'upbeat']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.5,['upbeat'],['dance'],['playful'],[],4b9a43daa646dec4d099bd8a98563c8c
"['dance', 'joyful', 'no singer', 'no voice', 'piano', 'upbeat']","['energetic', 'pop', 'violin', 'piano']",0.5,['upbeat'],['dance'],['joyful'],"['no singer', 'no voice']",7630029a7cfec640a0c374917c4f82b1
"['bass', 'dark', 'electronic', 'female voice', 'funk', 'moderate tempo']","['energetic', 'drums', 'bass', 'electronic', 'funk', 'rock', 'keyboard']",1.0,['moderate tempo'],[],['dark'],['female voice'],b6053240f2f7f337f653ea71352c2f61
"['classical', 'fast tempo', 'flat male vocal', 'happy', 'orchestral', 'violin']","['electronic', 'happy', 'drums', 'classical']",0.75,['fast tempo'],['orchestral'],['happy'],"['violin', 'flat male vocal']",39bdb37eb2a77a86e900271c30dd572e
"['digital drums', 'eerie', 'electronic', 'flute', 'gentle', 'male vocal', 'piano', 'slow to medium tempo', 'strings']","['drums', 'bass', 'guitar', 'funk', 'strings', 'jazz', 'violin', 'piano']",0.75,['slow to medium tempo'],['electronic'],"['gentle', 'eerie']","['strings', 'digital drums', 'male vocal', 'flute']",867b68a91e65f3b42090bfdd36ee3ebc
"['classical', 'digital drums', 'emotional', 'fast tempo', 'meditative', 'passionate', 'passionate female vocal', 'suspenseful']","['piano', 'emotional', 'indie', 'classical']",2.0,['fast tempo'],[],"['passionate', 'emotional', 'meditative', 'suspenseful']","['digital drums', 'passionate female vocal']",bc026c1be5863496c7a7eeba71130838
"['electronic music', 'flute', 'gentle', 'hypnotic', 'piano', 'psychedelic', 'slow tempo']","['emotional', 'violin', 'orchestral', 'piano']",2.0,['slow tempo'],['electronic music'],"['hypnotic', 'psychedelic', 'gentle']",['flute'],e0b868e43e28d7496d806eab2ee5e5ad
"['drums', 'funk', 'techno', 'uptempo']","['drums', 'bass', 'dance', 'funk', 'keyboard', 'happy']",2.0,['uptempo'],['techno'],[],[],e9122510d253f632fa568601ecda4a26
"['bass guitar', 'dance', 'dreamy', 'drums', 'funky', 'pop', 'uptempo']","['energetic', 'drums', 'bass', 'dance', 'pop']",2.0,['uptempo'],['pop'],"['dreamy', 'funky']",['bass guitar'],422a3abb74a655d0e5c78050e27fc997
"['bass', 'dance music', 'fast tempo', 'happy', 'meditative', 'moderate tempo', 'no voice', 'percussion']","['drums', 'bass', 'guitar', 'funk', 'happy', 'jazz']",1.5,"['fast tempo', 'moderate tempo']",['dance music'],['meditative'],"['percussion', 'no voice']",1a23ed5f099065d1e4fe1d31ad9b950b
